sku_id,product_id,name,variant_label,net_quantity,net_unit,pack_count,gtin,lifecycle,storage_class,perishable,shelf_life_days,max_order_quantity,hsn_code,attributes_json
QM-PER-0171-A,prd_qm_softroot_sun_protection_lotion,Sun Protection Lotion - standard pack,standard pack,200,ml,1,8900000001700,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_softroot_sun_protection_lotion"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0172-A,prd_qm_carebloom_anti_dandruff_shampoo,Anti Dandruff Shampoo - standard pack,standard pack,200,ml,1,8900000001710,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_carebloom_anti_dandruff_shampoo"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0173-A,prd_qm_everyday_aura_daily_clean_shampoo,Daily Clean Shampoo - standard pack,standard pack,200,ml,1,8900000001720,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_everyday_aura_daily_clean_shampoo"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0174-A,prd_qm_softroot_smooth_hair_shampoo,Smooth Hair Shampoo - standard pack,standard pack,200,ml,1,8900000001730,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_softroot_smooth_hair_shampoo"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0175-A,prd_qm_carebloom_repair_conditioner,Repair Conditioner - standard pack,standard pack,200,ml,1,8900000001740,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_carebloom_repair_conditioner"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0176-A,prd_qm_everyday_aura_coconut_hair_oil,Coconut Hair Oil - standard pack,standard pack,200,ml,1,8900000001750,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_everyday_aura_coconut_hair_oil"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0177-A,prd_qm_softroot_almond_hair_oil,Almond Hair Oil - standard pack,standard pack,200,ml,1,8900000001760,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_softroot_almond_hair_oil"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0178-A,prd_qm_carebloom_styling_hair_gel,Styling Hair Gel - standard pack,standard pack,200,ml,1,8900000001770,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_carebloom_styling_hair_gel"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0179-A,prd_qm_everyday_aura_roll_on_deodorant,Roll On Deodorant - standard pack,standard pack,200,ml,1,8900000001780,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_everyday_aura_roll_on_deodorant"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0180-A,prd_qm_softroot_fresh_spray_deodorant,Fresh Spray Deodorant - standard pack,standard pack,200,ml,1,8900000001790,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_softroot_fresh_spray_deodorant"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PAN-0181-A,prd_qm_harvesthill_whole_wheat_flour,Whole Wheat Flour - standard pack,standard pack,1000,g,1,8900000001800,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_harvesthill_whole_wheat_flour"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0182-A,prd_qm_kitchenleaf_multigrain_flour,Multigrain Flour - standard pack,standard pack,1000,g,1,8900000001810,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_kitchenleaf_multigrain_flour"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0183-A,prd_qm_graincraft_long_grain_rice,Long Grain Rice - standard pack,standard pack,1000,g,1,8900000001820,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_graincraft_long_grain_rice"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0184-A,prd_qm_harvesthill_aromatic_basmati_rice,Aromatic Basmati Rice - standard pack,standard pack,1000,g,1,8900000001830,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_harvesthill_aromatic_basmati_rice"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0185-A,prd_qm_kitchenleaf_sona_masoori_rice,Sona Masoori Rice - standard pack,standard pack,1000,g,1,8900000001840,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_kitchenleaf_sona_masoori_rice"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0186-A,prd_qm_graincraft_brown_rice,Brown Rice - standard pack,standard pack,1000,g,1,8900000001850,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_graincraft_brown_rice"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0187-A,prd_qm_harvesthill_toor_dal,Toor Dal - standard pack,standard pack,1000,g,1,8900000001860,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_harvesthill_toor_dal"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0188-A,prd_qm_kitchenleaf_split_moong_dal,Split Moong Dal - standard pack,standard pack,1000,g,1,8900000001870,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_kitchenleaf_split_moong_dal"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0189-A,prd_qm_graincraft_red_lentils,Red Lentils - standard pack,standard pack,1000,g,1,8900000001880,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_graincraft_red_lentils"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0190-A,prd_qm_harvesthill_chana_dal,Chana Dal - standard pack,standard pack,1000,g,1,8900000001890,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_harvesthill_chana_dal"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0191-A,prd_qm_kitchenleaf_kidney_beans,Kidney Beans - standard pack,standard pack,1000,g,1,8900000001900,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_kitchenleaf_kidney_beans"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0192-A,prd_qm_graincraft_kabuli_chickpeas,Kabuli Chickpeas - standard pack,standard pack,1000,g,1,8900000001910,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_graincraft_kabuli_chickpeas"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0193-A,prd_qm_harvesthill_thick_poha,Thick Poha - standard pack,standard pack,1000,g,1,8900000001920,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_harvesthill_thick_poha"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0194-A,prd_qm_kitchenleaf_semolina_rava,Semolina Rava - standard pack,standard pack,1000,g,1,8900000001930,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_kitchenleaf_semolina_rava"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0195-A,prd_qm_graincraft_gram_flour,Gram Flour - standard pack,standard pack,1000,g,1,8900000001940,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_graincraft_gram_flour"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0196-A,prd_qm_harvesthill_finger_millet_flour,Finger Millet Flour - standard pack,standard pack,1000,g,1,8900000001950,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_harvesthill_finger_millet_flour"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0197-A,prd_qm_kitchenleaf_pearl_millet_flour,Pearl Millet Flour - standard pack,standard pack,1000,g,1,8900000001960,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_kitchenleaf_pearl_millet_flour"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0198-A,prd_qm_graincraft_sorghum_flour,Sorghum Flour - standard pack,standard pack,1000,g,1,8900000001970,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_graincraft_sorghum_flour"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0199-A,prd_qm_harvesthill_broken_wheat,Broken Wheat - standard pack,standard pack,1000,g,1,8900000001980,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_harvesthill_broken_wheat"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0200-A,prd_qm_kitchenleaf_quinoa_grain,Quinoa Grain - standard pack,standard pack,1000,g,1,8900000001990,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_kitchenleaf_quinoa_grain"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0201-A,prd_qm_graincraft_sunflower_cooking_oil,Sunflower Cooking Oil - standard pack,standard pack,1000,g,1,8900000002000,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_graincraft_sunflower_cooking_oil"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0202-A,prd_qm_harvesthill_mustard_cooking_oil,Mustard Cooking Oil - standard pack,standard pack,1000,g,1,8900000002010,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_harvesthill_mustard_cooking_oil"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0203-A,prd_qm_kitchenleaf_groundnut_cooking_oil,Groundnut Cooking Oil - standard pack,standard pack,1000,g,1,8900000002020,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_kitchenleaf_groundnut_cooking_oil"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0204-A,prd_qm_graincraft_rice_bran_oil,Rice Bran Oil - standard pack,standard pack,1000,g,1,8900000002030,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_graincraft_rice_bran_oil"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0205-A,prd_qm_harvesthill_iodised_table_salt,Iodised Table Salt - standard pack,standard pack,1000,g,1,8900000002040,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_harvesthill_iodised_table_salt"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0206-A,prd_qm_kitchenleaf_cane_sugar,Cane Sugar - standard pack,standard pack,1000,g,1,8900000002050,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_kitchenleaf_cane_sugar"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0207-A,prd_qm_graincraft_jaggery_powder,Jaggery Powder - standard pack,standard pack,1000,g,1,8900000002060,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_graincraft_jaggery_powder"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0208-A,prd_qm_harvesthill_forest_honey,Forest Honey - standard pack,standard pack,1000,g,1,8900000002070,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_harvesthill_forest_honey"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0209-A,prd_qm_kitchenleaf_creamy_peanut_spread,Creamy Peanut Spread - standard pack,standard pack,1000,g,1,8900000002080,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_kitchenleaf_creamy_peanut_spread"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PAN-0210-A,prd_qm_graincraft_tomato_cooking_sauce,Tomato Cooking Sauce - standard pack,standard pack,1000,g,1,8900000002090,active,ambient,false,540,12,1006,"{""source_product_id"":""prd_qm_graincraft_tomato_cooking_sauce"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0211-A,prd_qm_pawplate_puppy_chicken_meal,Puppy Chicken Meal - standard pack,standard pack,1000,g,1,8900000002100,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_pawplate_puppy_chicken_meal"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0212-A,prd_qm_whiskerbowl_adult_chicken_dog_meal,Adult Chicken Dog Meal - standard pack,standard pack,1000,g,1,8900000002110,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_whiskerbowl_adult_chicken_dog_meal"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0213-A,prd_qm_tailtrail_lamb_rice_dog_meal,Lamb Rice Dog Meal - standard pack,standard pack,1000,g,1,8900000002120,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_tailtrail_lamb_rice_dog_meal"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0214-A,prd_qm_pawplate_small_dog_dental_chews,Small Dog Dental Chews - standard pack,standard pack,1000,g,1,8900000002130,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_pawplate_small_dog_dental_chews"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0215-A,prd_qm_whiskerbowl_large_dog_dental_chews,Large Dog Dental Chews - standard pack,standard pack,1000,g,1,8900000002140,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_whiskerbowl_large_dog_dental_chews"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0216-A,prd_qm_tailtrail_chicken_training_treats,Chicken Training Treats - standard pack,standard pack,1000,g,1,8900000002150,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_tailtrail_chicken_training_treats"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0217-A,prd_qm_pawplate_ocean_fish_cat_meal,Ocean Fish Cat Meal - standard pack,standard pack,1000,g,1,8900000002160,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_pawplate_ocean_fish_cat_meal"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0218-A,prd_qm_whiskerbowl_tuna_cat_meal,Tuna Cat Meal - standard pack,standard pack,1000,g,1,8900000002170,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_whiskerbowl_tuna_cat_meal"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0219-A,prd_qm_tailtrail_salmon_cat_pouch,Salmon Cat Pouch - standard pack,standard pack,1000,g,1,8900000002180,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_tailtrail_salmon_cat_pouch"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0220-A,prd_qm_pawplate_indoor_cat_dry_food,Indoor Cat Dry Food - standard pack,standard pack,1000,g,1,8900000002190,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_pawplate_indoor_cat_dry_food"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0221-A,prd_qm_whiskerbowl_sensitive_dog_food,Sensitive Dog Food - standard pack,standard pack,1000,g,1,8900000002200,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_whiskerbowl_sensitive_dog_food"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0222-A,prd_qm_tailtrail_puppy_starter_food,Puppy Starter Food - standard pack,standard pack,1000,g,1,8900000002210,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_tailtrail_puppy_starter_food"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0223-A,prd_qm_pawplate_senior_dog_food,Senior Dog Food - standard pack,standard pack,1000,g,1,8900000002220,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_pawplate_senior_dog_food"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0224-A,prd_qm_whiskerbowl_kitten_growth_food,Kitten Growth Food - standard pack,standard pack,1000,g,1,8900000002230,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_whiskerbowl_kitten_growth_food"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0225-A,prd_qm_tailtrail_small_breed_adult_food,Small Breed Adult Food - standard pack,standard pack,1000,g,1,8900000002240,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_tailtrail_small_breed_adult_food"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0226-A,prd_qm_pawplate_cat_treat_crunchies,Cat Treat Crunchies - standard pack,standard pack,1000,g,1,8900000002250,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_pawplate_cat_treat_crunchies"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0227-A,prd_qm_whiskerbowl_chicken_jerky_strips,Chicken Jerky Strips - standard pack,standard pack,1000,g,1,8900000002260,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_whiskerbowl_chicken_jerky_strips"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0228-A,prd_qm_tailtrail_chewable_dental_bone,Chewable Dental Bone - standard pack,standard pack,1000,g,1,8900000002270,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_tailtrail_chewable_dental_bone"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0229-A,prd_qm_pawplate_clumping_cat_litter,Clumping Cat Litter - standard pack,standard pack,1000,g,1,8900000002280,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_pawplate_clumping_cat_litter"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0230-A,prd_qm_whiskerbowl_herbal_pet_shampoo,Herbal Pet Shampoo - standard pack,standard pack,1000,g,1,8900000002290,active,ambient,false,365,12,2309,"{""source_product_id"":""prd_qm_whiskerbowl_herbal_pet_shampoo"",""variant_type"":""standard"",""display_pack_size"":""1000 g"",""storage"":""ambient""}"
QM-PET-0231-A,prd_qm_littlesprout_newborn_diaper_pants,Newborn Diaper Pants - standard pack,standard pack,1,pack,1,8900000002300,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_littlesprout_newborn_diaper_pants"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-PET-0232-A,prd_qm_tinynest_small_diaper_pants,Small Diaper Pants - standard pack,standard pack,1,pack,1,8900000002310,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_tinynest_small_diaper_pants"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-PET-0233-A,prd_qm_gentlesteps_medium_diaper_pants,Medium Diaper Pants - standard pack,standard pack,1,pack,1,8900000002320,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_gentlesteps_medium_diaper_pants"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-PET-0234-A,prd_qm_littlesprout_large_diaper_pants,Large Diaper Pants - standard pack,standard pack,1,pack,1,8900000002330,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_littlesprout_large_diaper_pants"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-PET-0235-A,prd_qm_tinynest_extra_large_diaper_pants,Extra Large Diaper Pants - standard pack,standard pack,1,pack,1,8900000002340,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_tinynest_extra_large_diaper_pants"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-PET-0236-A,prd_qm_gentlesteps_overnight_diaper_pants,Overnight Diaper Pants - standard pack,standard pack,1,pack,1,8900000002350,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_gentlesteps_overnight_diaper_pants"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-PET-0237-A,prd_qm_littlesprout_sensitive_baby_wipes,Sensitive Baby Wipes - standard pack,standard pack,1,pack,1,8900000002360,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_littlesprout_sensitive_baby_wipes"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-PET-0238-A,prd_qm_tinynest_aloe_baby_wipes,Aloe Baby Wipes - standard pack,standard pack,1,pack,1,8900000002370,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_tinynest_aloe_baby_wipes"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-PET-0239-A,prd_qm_gentlesteps_gentle_baby_shampoo,Gentle Baby Shampoo - standard pack,standard pack,1,pack,1,8900000002380,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_gentlesteps_gentle_baby_shampoo"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-PET-0240-A,prd_qm_littlesprout_mild_baby_soap,Mild Baby Soap - standard pack,standard pack,1,pack,1,8900000002390,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_littlesprout_mild_baby_soap"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-BAB-0241-A,prd_qm_tinynest_daily_baby_lotion,Daily Baby Lotion - standard pack,standard pack,1,pack,1,8900000002400,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_tinynest_daily_baby_lotion"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-BAB-0242-A,prd_qm_gentlesteps_protective_diaper_cream,Protective Diaper Cream - standard pack,standard pack,1,pack,1,8900000002410,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_gentlesteps_protective_diaper_cream"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-BAB-0243-A,prd_qm_littlesprout_baby_massage_oil,Baby Massage Oil - standard pack,standard pack,1,pack,1,8900000002420,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_littlesprout_baby_massage_oil"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-BAB-0244-A,prd_qm_tinynest_calming_baby_wash,Calming Baby Wash - standard pack,standard pack,1,pack,1,8900000002430,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_tinynest_calming_baby_wash"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-BAB-0245-A,prd_qm_gentlesteps_tear_free_hair_wash,Tear Free Hair Wash - standard pack,standard pack,1,pack,1,8900000002440,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_gentlesteps_tear_free_hair_wash"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-BAB-0246-A,prd_qm_littlesprout_rice_cereal_stage_one,Rice Cereal Stage One - standard pack,standard pack,1,pack,1,8900000002450,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_littlesprout_rice_cereal_stage_one"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-BAB-0247-A,prd_qm_tinynest_wheat_apple_cereal,Wheat Apple Cereal - standard pack,standard pack,1,pack,1,8900000002460,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_tinynest_wheat_apple_cereal"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-BAB-0248-A,prd_qm_gentlesteps_rice_vegetable_cereal,Rice Vegetable Cereal - standard pack,standard pack,1,pack,1,8900000002470,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_gentlesteps_rice_vegetable_cereal"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-BAB-0249-A,prd_qm_littlesprout_silicone_feeding_spoon,Silicone Feeding Spoon - standard pack,standard pack,1,pack,1,8900000002480,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_littlesprout_silicone_feeding_spoon"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
QM-BAB-0250-A,prd_qm_tinynest_infant_feeding_bottle,Infant Feeding Bottle - standard pack,standard pack,1,pack,1,8900000002490,active,ambient,false,365,12,3306,"{""source_product_id"":""prd_qm_tinynest_infant_feeding_bottle"",""variant_type"":""standard"",""display_pack_size"":""1 pack"",""storage"":""ambient""}"
